sign;dac;adc;vol;res
0;0;8107;0.0;1033.35
0;8;8101;0.01;1036.35
0;16;8103;0.02;1035.35
0;24;8106;0.029;1033.85
0;32;8106;0.039;1033.85
0;40;8112;0.049;1030.86
0;48;8110;0.059;1031.86
0;56;8103;0.068;1035.35
0;64;8111;0.078;1031.36
0;72;8103;0.088;1035.35
0;80;8106;0.098;1033.85
0;88;8104;0.107;1034.85
0;96;8109;0.117;1032.36
0;104;8106;0.127;1033.85
0;112;8104;0.137;1034.85
0;120;8101;0.147;1036.35
0;128;8112;0.156;1030.86
0;136;8098;0.166;1037.85
0;144;8102;0.176;1035.85
0;152;8104;0.186;1034.85
0;160;8108;0.195;1032.86
0;168;8098;0.205;1037.85
0;176;8103;0.215;1035.35
0;184;8107;0.225;1033.35
0;192;8096;0.234;1038.85
0;200;8098;0.244;1037.85
0;208;8102;0.254;1035.85
0;216;8078;0.264;1047.87
0;224;8100;0.274;1036.85
0;232;8097;0.283;1038.35
0;240;8109;0.293;1032.36
0;248;8113;0.303;1030.36
0;256;8099;0.313;1037.35
0;264;8088;0.322;1042.85
0;272;8108;0.332;1032.86
0;280;8106;0.342;1033.85
0;288;8090;0.352;1041.85
0;296;8083;0.361;1045.36
0;304;8077;0.371;1048.37
0;312;8079;0.381;1047.37
0;320;8079;0.391;1047.37
0;328;8071;0.4;1051.39
0;336;8068;0.41;1052.9
0;344;8076;0.42;1048.87
0;352;8082;0.43;1045.86
0;360;8086;0.44;1043.85
0;368;8095;0.449;1039.35
0;376;8095;0.459;1039.35
0;384;8095;0.469;1039.35
0;392;8092;0.479;1040.85
0;400;8103;0.488;1035.35
0;408;8132;0.498;1020.92
0;416;8120;0.508;1026.88
0;424;8113;0.518;1030.36
0;432;8125;0.527;1024.4
0;440;8134;0.537;1019.93
0;448;8165;0.547;1004.63
0;456;8146;0.557;1014.0
0;464;8152;0.567;1011.03
0;472;8148;0.576;1013.01
0;480;8125;0.586;1024.4
0;488;8121;0.596;1026.38
0;496;8116;0.606;1028.87
0;504;8112;0.615;1030.86
0;512;8090;0.625;1041.85
0;520;8138;0.635;1017.95
0;528;8079;0.645;1047.37
0;536;8111;0.654;1031.36
0;544;8079;0.664;1047.37
0;552;8123;0.674;1025.39
0;560;8103;0.684;1035.35
0;568;8072;0.694;1050.89
0;576;8098;0.703;1037.85
0;584;8054;0.713;1059.96
0;592;8047;0.723;1063.5
0;600;8040;0.733;1067.05
0;608;8023;0.742;1075.69
0;616;8051;0.752;1061.48
0;624;8022;0.762;1076.2
0;632;8012;0.772;1081.3
0;640;8065;0.781;1054.41
0;648;8039;0.791;1067.56
0;656;8052;0.801;1060.97
0;664;8061;0.811;1056.43
0;672;8066;0.821;1053.91
0;680;8023;0.83;1075.69
0;688;8045;0.84;1064.51
0;696;8037;0.85;1068.57
0;704;8051;0.86;1061.48
0;712;8011;0.869;1081.81
0;720;7970;0.879;1102.86
0;728;7993;0.889;1091.02
0;736;7858;0.899;1161.48
0;744;7922;0.908;1127.78
0;752;7940;0.918;1118.4
0;760;7847;0.928;1167.32
0;768;7851;0.938;1165.2
0;776;7797;0.947;1194.11
0;784;7795;0.957;1195.19
0;792;7807;0.967;1188.73
0;800;7583;0.977;1312.76
0;808;7669;0.987;1264.28
0;816;7712;0.996;1240.45
0;824;7217;1.006;1531.98
0;832;7043;1.016;1644.19
0;840;7001;1.026;1672.11
0;848;7061;1.035;1632.33
0;856;6854;1.045;1772.53
0;864;6747;1.055;1848.38
0;872;6515;1.065;2021.38
0;880;6469;1.074;2057.16
0;0;6458;0.0;2065.79
1;0;6463;-0.0;2061.87
1;8;6464;-0.01;2061.08
1;16;6480;-0.02;2048.56
