sign;dac;adc;vol;res
0;0;6435;0.0;2083.93
0;8;6434;0.01;2084.73
0;16;6436;0.02;2083.14
0;24;6438;0.029;2081.56
0;32;6427;0.039;2090.28
0;40;6438;0.049;2081.56
0;48;6434;0.059;2084.73
0;56;6438;0.068;2081.56
0;64;6436;0.078;2083.14
0;72;6435;0.088;2083.93
0;80;6441;0.098;2079.19
0;88;6432;0.107;2086.31
0;96;6432;0.117;2086.31
0;104;6434;0.127;2084.73
0;112;6438;0.137;2081.56
0;120;6441;0.147;2079.19
0;128;6436;0.156;2083.14
0;136;6439;0.166;2080.77
0;144;6433;0.176;2085.52
0;152;6428;0.186;2089.48
0;160;6437;0.195;2082.35
0;168;6446;0.205;2075.24
0;176;6438;0.215;2081.56
0;184;6440;0.225;2079.98
0;192;6434;0.234;2084.73
0;200;6434;0.244;2084.73
0;208;6442;0.254;2078.4
0;216;6418;0.264;2097.43
0;224;6421;0.274;2095.04
0;232;6431;0.283;2087.1
0;240;6433;0.293;2085.52
0;248;6431;0.303;2087.1
0;256;6440;0.313;2079.98
0;264;6435;0.322;2083.93
0;272;6443;0.332;2077.61
0;280;6441;0.342;2079.19
0;288;6425;0.352;2091.86
0;296;6437;0.361;2082.35
0;304;6427;0.371;2090.28
0;312;6451;0.381;2071.3
0;320;6451;0.391;2071.3
0;328;6452;0.4;2070.51
0;336;6436;0.41;2083.14
0;344;6438;0.42;2081.56
0;352;6464;0.43;2061.08
0;360;6447;0.44;2074.45
0;368;6443;0.449;2077.61
0;376;6449;0.459;2072.88
0;384;6388;0.469;2121.41
0;392;6392;0.479;2118.2
0;400;6404;0.488;2108.59
0;408;6386;0.498;2123.02
0;416;6399;0.508;2112.59
0;424;6400;0.518;2111.79
0;432;6386;0.527;2123.02
0;440;6390;0.537;2119.81
0;448;6341;0.547;2159.45
0;456;6352;0.557;2150.5
0;464;6372;0.567;2134.3
0;472;6402;0.576;2110.19
0;480;6382;0.586;2126.24
0;488;6327;0.596;2170.89
0;496;6298;0.606;2194.74
0;504;6283;0.615;2207.17
0;512;6188;0.625;2287.26
0;520;6284;0.635;2206.34
0;528;6137;0.645;2331.29
0;536;6133;0.654;2334.77
0;544;6286;0.664;2204.68
0;552;6099;0.674;2364.56
0;560;6189;0.684;2286.41
0;568;6202;0.694;2275.31
0;576;6201;0.703;2276.16
0;584;6267;0.713;2220.49
0;592;6194;0.723;2282.13
0;600;6200;0.733;2277.01
0;608;6184;0.742;2290.69
0;616;6212;0.752;2266.8
0;624;6193;0.762;2282.99
0;632;6278;0.772;2211.32
0;640;6152;0.781;2318.26
0;648;6199;0.791;2277.86
0;656;6222;0.801;2258.32
0;664;6193;0.811;2282.99
0;672;6221;0.821;2259.16
0;680;6210;0.83;2268.5
0;688;6107;0.84;2357.52
0;696;6283;0.85;2207.17
0;704;6195;0.86;2281.28
0;712;6306;0.869;2188.14
0;720;6216;0.879;2263.4
0;728;6193;0.889;2282.99
0;736;6155;0.899;2315.67
0;744;5925;0.908;2522.4
0;752;6103;0.918;2361.04
0;760;6105;0.928;2359.28
0;768;6251;0.938;2233.88
0;776;6221;0.947;2259.16
0;784;6129;0.957;2338.26
0;792;6260;0.967;2226.34
0;800;6153;0.977;2317.4
0;808;6277;0.987;2212.16
0;816;6181;0.996;2293.26
0;824;6064;1.006;2395.59
0;832;6047;1.016;2410.78
0;840;6061;1.026;2398.26
0;848;6004;1.035;2449.61
0;856;6209;1.045;2269.35
0;864;6174;1.055;2299.28
0;872;6192;1.065;2283.84
0;880;6138;1.074;2330.42
0;888;6205;1.084;2272.75
0;896;6083;1.094;2378.7
0;904;6113;1.104;2352.26
0;912;6200;1.114;2277.01
0;920;6190;1.123;2285.55
0;928;6038;1.133;2418.86
0;936;6135;1.143;2333.03
0;944;5778;1.153;2663.15
0;952;5890;1.162;2555.27
0;960;5758;1.172;2682.86
0;968;5781;1.182;2660.21
0;976;5855;1.192;2588.54
0;984;5686;1.201;2754.94
0;992;5315;1.211;3157.35
0;0;5275;0.0;3204.12
1;0;5289;-0.0;3187.67
1;8;5290;-0.01;3186.5
1;16;5295;-0.02;3180.65
1;24;5284;-0.029;3193.53
1;32;5293;-0.039;3182.98
1;40;5298;-0.049;3177.14
1;48;5304;-0.059;3170.14
1;56;5292;-0.068;3184.16
1;64;5293;-0.078;3182.98
1;72;5288;-0.088;3188.84
1;80;5297;-0.098;3178.31
1;88;5284;-0.107;3193.53
1;96;5286;-0.117;3191.19
1;104;5292;-0.127;3184.16
1;112;5299;-0.137;3175.97
1;120;5297;-0.147;3178.31
1;128;5293;-0.156;3182.98
1;136;5287;-0.166;3190.01
1;144;5296;-0.176;3179.48
1;152;5286;-0.186;3191.19
1;160;5469;-0.195;2983.69
