sign;dac;adc;vol;res
0;0;8699;0.0;758.19
0;4;8699;0.005;758.19
0;8;8697;0.01;759.05
0;12;8700;0.015;757.76
0;16;8702;0.02;756.89
0;20;8696;0.024;759.49
0;24;8705;0.029;755.59
0;28;8696;0.034;759.49
0;32;8706;0.039;755.16
0;36;8703;0.044;756.46
0;40;8697;0.049;759.05
0;44;8705;0.054;755.59
0;48;8699;0.059;758.19
0;52;8702;0.063;756.89
0;56;8704;0.068;756.02
0;60;8698;0.073;758.62
0;64;8699;0.078;758.19
0;68;8701;0.083;757.32
0;72;8701;0.088;757.32
0;76;8706;0.093;755.16
0;80;8707;0.098;754.73
0;84;8701;0.103;757.32
0;88;8697;0.107;759.05
0;92;8695;0.112;759.92
0;96;8697;0.117;759.05
0;100;8699;0.122;758.19
0;104;8695;0.127;759.92
0;108;8699;0.132;758.19
0;112;8694;0.137;760.36
0;116;8699;0.142;758.19
0;120;8697;0.147;759.05
0;124;8699;0.151;758.19
0;128;8703;0.156;756.46
0;132;8698;0.161;758.62
0;136;8697;0.166;759.05
0;140;8709;0.171;753.86
0;144;8695;0.176;759.92
0;148;8702;0.181;756.89
0;152;8692;0.186;761.22
0;156;8702;0.19;756.89
0;160;8713;0.195;752.13
0;164;8692;0.2;761.22
0;168;8703;0.205;756.46
0;172;8696;0.21;759.49
0;176;8697;0.215;759.05
0;180;8699;0.22;758.19
0;184;8710;0.225;753.43
0;188;8695;0.23;759.92
0;192;8708;0.234;754.29
0;196;8689;0.239;762.52
0;200;8711;0.244;753.0
0;204;8688;0.249;762.96
0;208;8704;0.254;756.02
0;212;8700;0.259;757.76
0;216;8713;0.264;752.13
0;220;8685;0.269;764.26
0;224;8711;0.274;753.0
0;228;8709;0.278;753.86
0;232;8701;0.283;757.32
0;236;8698;0.288;758.62
0;240;8704;0.293;756.02
0;244;8706;0.298;755.16
0;248;8695;0.303;759.92
0;252;8690;0.308;762.09
0;256;8693;0.313;760.79
0;260;8708;0.317;754.29
0;264;8714;0.322;751.7
0;268;8695;0.327;759.92
