sign;dac;adc;vol;res
0;0;6418;0.0;2097.43
0;8;6415;0.01;2099.82
0;16;6419;0.02;2096.63
0;24;6417;0.029;2098.22
0;32;6418;0.039;2097.43
0;40;6425;0.049;2091.86
0;48;6412;0.059;2102.21
0;56;6423;0.068;2093.45
0;64;6422;0.078;2094.25
0;72;6430;0.088;2087.9
0;80;6419;0.098;2096.63
0;88;6419;0.107;2096.63
0;96;6424;0.117;2092.66
0;104;6418;0.127;2097.43
0;112;6424;0.137;2092.66
0;120;6414;0.147;2100.61
0;128;6421;0.156;2095.04
0;136;6417;0.166;2098.22
0;144;6415;0.176;2099.82
0;152;6424;0.186;2092.66
0;160;6422;0.195;2094.25
0;168;6420;0.205;2095.84
0;176;6417;0.215;2098.22
0;184;6416;0.225;2099.02
0;192;6425;0.234;2091.86
0;200;6425;0.244;2091.86
0;208;6417;0.254;2098.22
0;216;6419;0.264;2096.63
0;224;6419;0.274;2096.63
0;232;6409;0.283;2104.6
0;240;6417;0.293;2098.22
0;248;6418;0.303;2097.43
0;256;6428;0.313;2089.48
0;264;6439;0.322;2080.77
0;272;6419;0.332;2096.63
0;280;6441;0.342;2079.19
0;288;6411;0.352;2103.0
0;296;6448;0.361;2073.66
0;304;6441;0.371;2079.19
0;312;6434;0.381;2084.73
0;320;6410;0.391;2103.8
0;328;6422;0.4;2094.25
0;336;6421;0.41;2095.04
0;344;6410;0.42;2103.8
0;352;6407;0.43;2106.2
0;360;6388;0.44;2121.41
0;368;6356;0.449;2147.25
0;376;6410;0.459;2103.8
0;384;6394;0.469;2116.6
0;392;6394;0.479;2116.6
0;400;6412;0.488;2102.21
0;408;6305;0.498;2188.96
0;416;6267;0.508;2220.49
0;424;6345;0.518;2156.19
0;432;6294;0.527;2198.05
0;440;6304;0.537;2189.79
0;448;6232;0.547;2249.86
0;456;6233;0.557;2249.02
0;464;6299;0.567;2193.92
0;472;6277;0.576;2212.16
0;480;6257;0.586;2228.85
0;488;6104;0.596;2360.16
0;496;6318;0.606;2178.27
0;504;6397;0.615;2114.19
0;512;6437;0.625;2082.35
0;520;6497;0.635;2035.32
0;528;6443;0.645;2077.61
0;536;6548;0.654;1996.03
0;544;6446;0.664;2075.24
0;552;6543;0.674;1999.85
0;560;6440;0.684;2079.98
0;568;6428;0.694;2089.48
0;576;6387;0.703;2122.22
0;584;6443;0.713;2077.61
0;592;6368;0.723;2137.53
0;600;6347;0.733;2154.56
0;608;6321;0.742;2175.8
0;616;6180;0.752;2294.12
0;624;6268;0.762;2219.65
0;632;6557;0.772;1989.16
0;640;6307;0.781;2187.32
0;648;6206;0.791;2271.9
0;656;6338;0.801;2161.89
0;664;6172;0.811;2301.0
0;672;6235;0.821;2247.33
0;680;6029;0.83;2426.97
0;688;6285;0.84;2205.51
0;696;6309;0.85;2185.67
0;704;6203;0.86;2274.45
0;712;6117;0.869;2348.75
0;720;6222;0.879;2258.32
0;728;6396;0.889;2115.0
0;736;6360;0.899;2144.0
0;744;6350;0.908;2152.12
0;752;6352;0.918;2150.5
0;760;6288;0.928;2203.02
0;768;6206;0.938;2271.9
0;776;6047;0.947;2410.78
0;784;6061;0.957;2398.26
0;792;6206;0.967;2271.9
0;800;6435;0.977;2083.93
0;808;6400;0.987;2111.79
0;816;6341;0.996;2159.45
0;824;6029;1.006;2426.97
0;832;6071;1.016;2389.35
0;840;6381;1.026;2127.04
0;848;6380;1.035;2127.85
0;856;5763;1.045;2677.92
0;864;5445;1.055;3010.1
0;872;5859;1.065;2584.72
0;880;5910;1.074;2536.44
0;888;5418;1.084;3040.1
0;896;5371;1.094;3093.05
0;0;5378;0.0;3085.1
1;0;5376;-0.0;3087.37
1;8;5372;-0.01;3091.91
1;16;5382;-0.02;3080.57
1;24;5373;-0.029;3090.78
1;32;5383;-0.039;3079.44
1;40;5376;-0.049;3087.37
1;48;5382;-0.059;3080.57
1;56;5374;-0.068;3089.64
1;64;5379;-0.078;3083.97
1;72;5377;-0.088;3086.24
1;80;5380;-0.098;3082.84
1;88;5376;-0.107;3087.37
1;96;5376;-0.117;3087.37
1;104;5367;-0.127;3097.6
1;112;5370;-0.137;3094.18
1;120;5367;-0.147;3097.6
1;128;5369;-0.156;3095.32
1;136;5355;-0.166;3111.28
1;144;5361;-0.176;3104.43
1;152;5392;-0.186;3069.28
1;160;5398;-0.195;3062.52
1;168;5383;-0.205;3079.44
1;176;5418;-0.215;3040.1
