sign;dac;adc;vol;res
0;0;7842;0.0;1169.99
0;41;7849;0.05;1166.26
0;82;7849;0.1;1166.26
0;123;7842;0.15;1169.99
0;164;7838;0.2;1172.12
0;205;7842;0.25;1169.99
0;246;7832;0.3;1175.33
0;287;7850;0.35;1165.73
0;328;7847;0.4;1167.32
0;369;7847;0.451;1167.32
0;410;7842;0.501;1169.99
0;451;7845;0.551;1168.39
0;492;7841;0.601;1170.52
0;533;7843;0.651;1169.46
0;574;7848;0.701;1166.79
0;615;7852;0.751;1164.66
0;656;7861;0.801;1159.89
0;697;7845;0.851;1168.39
0;738;7830;0.901;1176.39
0;779;7844;0.951;1168.92
0;820;7758;1.001;1215.25
0;861;7567;1.051;1321.9
0;902;7113;1.101;1598.39
0;943;6759;1.151;1839.75
0;984;6178;1.201;2295.84
0;1025;5778;1.252;2663.15
0;1066;5295;1.302;3180.65
0;1107;3572;1.352;6166.78
0;1148;3200;1.402;7233.58
0;1189;3856;1.452;5490.9
0;1230;3696;1.502;5858.9
0;1271;3192;1.552;7259.26
0;1312;3458;1.602;6469.31
0;1353;3157;1.652;7373.11
0;1394;3200;1.702;7233.58
0;1392;3491;1.7;6379.71
0;1351;3464;1.65;6452.9
0;1310;3388;1.6;6665.17
0;1269;3435;1.549;6532.79
0;1228;3591;1.499;6118.23
0;1187;3396;1.449;6642.38
0;1146;3579;1.399;6148.83
0;1105;3428;1.349;6552.27
0;1064;3568;1.299;6177.07
0;1023;3505;1.249;6342.2
0;982;3514;1.199;6318.25
0;941;3329;1.149;6836.64
0;900;3419;1.099;6577.44
0;859;3323;1.049;6854.42
0;818;3359;0.999;6748.7
0;777;3293;0.949;6944.29
0;736;3352;0.899;6769.08
0;695;3312;0.849;6887.18
0;654;3330;0.799;6833.68
0;613;3350;0.748;6774.92
0;572;3468;0.698;6441.98
0;531;3317;0.648;6872.26
0;490;3312;0.598;6887.18
0;449;3306;0.548;6905.14
0;408;3300;0.498;6923.17
0;367;3277;0.448;6992.89
0;326;3309;0.398;6896.16
0;285;3286;0.348;6965.49
0;244;3332;0.298;6827.78
0;203;3329;0.248;6836.64
0;162;3368;0.198;6722.62
0;121;3379;0.148;6690.94
0;80;3351;0.098;6772.0
0;39;3331;0.048;6830.73
0;-2;2338;-0.002;11010.3
1;0;2139;-0.0;12314.67
1;41;2115;-0.05;12488.57
1;82;1991;-0.1;13453.82
1;123;2026;-0.15;13169.4
1;164;1891;-0.2;14324.46
1;205;1795;-0.25;15251.54
1;246;1823;-0.3;14971.06
1;287;1653;-0.35;16820.29
1;328;1547;-0.4;18179.06
1;369;1603;-0.451;17438.83
1;410;1535;-0.501;18344.7
1;451;1408;-0.551;20270.87
1;492;1435;-0.601;19832.84
1;533;1270;-0.651;22800.61
1;574;1310;-0.701;22012.5
1;615;1673;-0.751;16583.23
1;656;5239;-0.801;3246.82
1;697;5768;-0.851;2672.99
1;738;6602;-0.901;1955.08
1;779;6928;-0.951;1721.45
1;820;7127;-1.001;1589.34
1;861;7321;-1.051;1467.46
1;902;7337;-1.101;1457.69
1;943;7494;-1.151;1364.1
1;984;7753;-1.201;1217.97
1;1025;7872;-1.252;1154.06
1;1066;7964;-1.302;1105.96
1;1107;8096;-1.352;1038.85
1;1148;8144;-1.402;1014.98
1;1189;8188;-1.452;993.35
1;1230;8642;-1.502;783.04
1;1271;8705;-1.552;755.59
1;1228;8725;-1.499;746.96
1;1187;8722;-1.449;748.25
1;1146;8715;-1.399;751.27
1;1105;8726;-1.349;746.53
1;1064;8708;-1.299;754.29
1;1023;8739;-1.249;740.94
1;982;8733;-1.199;743.52
1;941;8721;-1.149;748.68
1;900;8731;-1.099;744.38
1;859;8721;-1.049;748.68
1;818;8697;-0.999;759.05
1;777;8736;-0.949;742.23
1;736;8731;-0.899;744.38
1;695;8734;-0.849;743.09
1;654;8734;-0.799;743.09
1;613;8719;-0.748;749.54
1;572;8733;-0.698;743.52
1;531;8721;-0.648;748.68
1;490;8713;-0.598;752.13
1;449;8716;-0.548;750.84
1;408;8726;-0.498;746.53
1;367;8735;-0.448;742.66
1;326;8717;-0.398;750.41
1;285;8708;-0.348;754.29
1;244;8720;-0.298;749.11
1;203;8714;-0.248;751.7
1;162;8710;-0.198;753.43
1;121;8738;-0.148;741.37
1;80;8718;-0.098;749.98
1;39;8708;-0.048;754.29
1;-2;8707;0.002;754.73
