sign;dac;adc;vol;res
0;0;9639;0.0;390.71
0;41;9632;0.05;393.18
0;82;9632;0.1;393.18
0;123;9639;0.15;390.71
0;164;9642;0.2;389.65
0;205;9639;0.25;390.71
0;246;9634;0.3;392.48
0;287;9639;0.35;390.71
0;328;9636;0.4;391.77
0;369;9641;0.451;390.01
0;410;9649;0.501;387.19
0;451;9654;0.551;385.43
0;492;9647;0.601;387.89
0;533;9651;0.651;386.48
0;574;9644;0.701;388.95
0;615;9660;0.751;383.32
0;656;9651;0.801;386.48
0;697;9652;0.851;386.13
0;738;9645;0.901;388.6
0;779;9620;0.951;397.43
0;820;9513;1.001;435.76
0;861;4457;1.051;4344.6
0;902;3789;1.101;5641.22
0;943;4034;1.151;5115.8
0;984;4076;1.201;5032.07
0;1025;3964;1.252;5259.29
0;1066;3579;1.302;6148.83
0;1107;4003;1.352;5178.73
0;1148;4503;1.402;4269.47
0;1189;5108;1.452;3407.28
0;1230;4454;1.502;4349.56
0;1271;4138;1.552;4911.57
0;1312;4067;1.602;5049.86
0;1353;3003;1.652;7905.57
0;1394;3518;1.702;6307.64
0;1392;3293;1.7;6944.29
0;1351;3472;1.65;6431.09
0;1310;4025;1.6;5133.97
0;1269;4096;1.549;4992.8
0;1228;3828;1.499;5553.08
0;1187;4247;1.449;4708.26
0;1146;4222;1.399;4753.97
0;1105;4214;1.349;4768.71
0;1064;4218;1.299;4761.33
0;1023;4168;1.249;4854.56
0;982;4147;1.199;4894.38
0;941;4092;1.149;5000.62
0;900;4068;1.099;5047.88
0;859;4063;1.049;5057.8
0;818;4072;0.999;5039.97
0;777;4206;0.949;4783.5
0;736;4162;0.899;4865.89
0;695;4136;0.849;4915.4
0;654;4222;0.799;4753.97
0;613;4200;0.748;4794.64
0;572;4194;0.698;4805.8
0;531;4193;0.648;4807.66
0;490;4178;0.598;4835.73
0;449;4181;0.548;4830.1
0;408;4150;0.498;4888.67
0;367;4147;0.448;4894.38
0;326;4144;0.398;4900.1
0;285;4153;0.348;4882.96
0;244;4153;0.298;4882.96
0;203;4144;0.248;4900.1
0;162;4148;0.198;4892.48
0;121;4157;0.148;4875.37
0;80;4151;0.098;4886.76
0;39;4142;0.048;4903.92
0;-2;52;-0.002;627364.4
1;0;27;-0.0;652579.38
1;41;25;-0.05;652579.38
1;82;23;-0.1;652579.38
1;123;26;-0.15;652579.38
1;164;23;-0.2;652579.38
1;205;23;-0.25;652579.38
1;246;23;-0.3;652579.38
1;287;20;-0.35;652579.38
1;328;17;-0.4;652579.38
1;369;17;-0.451;652579.38
1;410;15;-0.501;652579.38
1;451;17;-0.551;652579.38
1;492;15;-0.601;652579.38
1;533;11;-0.651;652579.38
1;574;11;-0.701;652579.38
1;615;10;-0.751;652579.38
1;656;8;-0.801;652579.38
1;697;9;-0.851;652579.38
1;738;10;-0.901;652579.38
1;779;10;-0.951;652579.38
1;820;11;-1.001;652579.38
1;861;8;-1.051;652579.38
1;902;10;-1.101;652579.38
1;943;11;-1.151;652579.38
1;984;9655;-1.201;385.08
1;613;9661;-0.748;382.97
1;572;9656;-0.698;384.73
1;531;9658;-0.648;384.02
1;490;9661;-0.598;382.97
1;449;9656;-0.548;384.73
1;408;9659;-0.498;383.67
1;367;9656;-0.448;384.73
1;326;9662;-0.398;382.62
1;285;9659;-0.348;383.67
1;244;9658;-0.298;384.02
1;203;9660;-0.248;383.32
1;162;9662;-0.198;382.62
1;121;9662;-0.148;382.62
1;80;9659;-0.098;383.67
1;39;9656;-0.048;384.73
1;-2;9657;0.002;384.37
