sign;dac;adc;vol;res
0;0;8203;0.0;986.03
0;41;8215;0.05;980.2
0;82;8209;0.1;983.11
0;123;8193;0.15;990.91
0;164;8207;0.2;984.09
0;205;8214;0.25;980.68
0;246;8208;0.3;983.6
0;287;8214;0.35;980.68
0;328;8206;0.4;984.57
0;369;8204;0.451;985.55
0;410;8215;0.501;980.2
0;451;8205;0.551;985.06
0;492;8211;0.601;982.14
0;533;8206;0.651;984.57
0;574;8209;0.701;983.11
0;615;8207;0.751;984.09
0;656;8233;0.801;971.47
0;697;8206;0.851;984.57
0;738;8153;0.901;1010.54
0;779;7755;0.951;1216.88
0;820;7616;1.001;1294.03
0;861;6864;1.051;1765.56
0;902;3710;1.101;5825.44
0;943;2619;1.151;9506.02
0;984;3103;1.201;7553.8
0;1025;3229;1.252;7141.59
0;1066;3119;1.302;7499.61
0;1107;2426;1.352;10501.73
0;1148;1249;1.402;23234.57
0;1189;1672;1.452;16594.95
0;1230;1109;1.502;26547.68
0;1271;764;1.552;39895.06
0;1312;742;1.602;41167.18
0;1353;888;1.652;33903.82
0;1394;689;1.702;44565.43
0;1392;917;1.7;32736.42
0;1351;1151;1.65;25469.12
0;1310;1093;1.6;26980.36
0;1269;953;1.549;31386.08
0;1228;1195;1.499;24420.52
0;1187;682;1.449;45053.74
0;1146;769;1.399;39616.1
0;1105;875;1.349;34452.25
0;1064;934;1.299;32085.79
0;1023;1116;1.249;26362.28
0;982;966;1.199;30923.2
0;941;1045;1.149;28357.91
0;900;814;1.099;37259.62
0;859;825;1.049;36722.69
0;818;842;0.999;35920.49
0;777;788;0.949;38588.31
0;736;700;0.899;43817.81
0;695;792;0.849;38378.22
0;654;1069;0.799;27653.68
0;613;966;0.748;30923.2
0;572;1017;0.698;29221.53
0;531;992;0.648;30033.82
0;490;999;0.598;29802.28
0;449;913;0.548;32893.03
0;408;915;0.498;32814.56
0;367;908;0.448;33090.74
0;326;913;0.398;32893.03
0;285;917;0.348;32736.42
0;244;883;0.298;34112.84
0;203;848;0.248;35645.03
0;162;847;0.198;35690.67
0;121;823;0.148;36819.25
0;80;842;0.098;35920.49
0;39;827;0.048;36626.6
0;-2;334;-0.002;95132.12
1;0;277;-0.0;115327.43
1;41;282;-0.05;113229.25
1;82;233;-0.1;137674.42
1;123;242;-0.15;132442.35
1;164;305;-0.2;104463.67
1;205;360;-0.25;88044.08
1;246;298;-0.3;106988.22
1;287;224;-0.35;143326.91
1;328;302;-0.4;105531.29
1;369;287;-0.451;111204.18
1;410;295;-0.501;108106.84
1;451;334;-0.551;95132.12
1;492;304;-0.601;104817.2
1;533;313;-0.651;101716.74
1;574;259;-0.701;123551.66
1;615;232;-0.751;138280.81
1;656;168;-0.801;192105.89
1;697;246;-0.851;130239.87
1;738;197;-0.901;163383.24
1;779;239;-0.951;134142.59
1;820;181;-1.001;178092.04
1;861;175;-1.051;184301.25
1;902;177;-1.101;182184.74
1;943;8669;-1.151;771.23
1;984;8676;-1.201;768.18
1;1025;8692;-1.252;761.22
1;1066;8697;-1.302;759.05
1;1107;8729;-1.352;745.24
1;1148;8769;-1.402;728.11
1;1189;8809;-1.452;711.13
1;1146;8801;-1.399;714.52
1;1105;8787;-1.349;720.45
1;1064;8780;-1.299;723.42
1;1023;8783;-1.249;722.15
1;982;8773;-1.199;726.4
1;941;8774;-1.149;725.98
1;900;8786;-1.099;720.88
1;859;8782;-1.049;722.57
1;818;8779;-0.999;723.85
1;777;8767;-0.949;728.96
1;736;8782;-0.899;722.57
1;695;8782;-0.849;722.57
1;654;8791;-0.799;718.75
1;613;8789;-0.748;719.6
1;572;8782;-0.698;722.57
1;531;8789;-0.648;719.6
1;490;8790;-0.598;719.18
1;449;8788;-0.548;720.03
1;408;8785;-0.498;721.3
1;367;8771;-0.448;727.26
1;326;8788;-0.398;720.03
1;285;8781;-0.348;723.0
1;244;8785;-0.298;721.3
1;203;8790;-0.248;719.18
1;162;8789;-0.198;719.6
1;121;8787;-0.148;720.45
1;80;8778;-0.098;724.28
1;39;8780;-0.048;723.42
1;-2;8772;0.002;726.83
