sign;dac;adc;vol;res
0;0;8131;0.0;1021.42
0;0;8125;0.0;1024.4
0;0;8127;0.0;1023.4
0;0;8126;0.0;1023.9
0;0;8121;0.0;1026.38
0;0;8125;0.0;1024.4
0;0;8127;0.0;1023.4
0;0;8123;0.0;1025.39
0;0;8123;0.0;1025.39
0;0;8120;0.0;1026.88
0;0;8120;0.0;1026.88
0;0;8127;0.0;1023.4
0;0;8126;0.0;1023.9
0;0;8119;0.0;1027.38
0;0;8125;0.0;1024.4
0;0;8123;0.0;1025.39
0;0;8127;0.0;1023.4
0;0;8119;0.0;1027.38
0;0;8127;0.0;1023.4
0;0;8123;0.0;1025.39
0;0;8131;0.0;1021.42
0;0;8128;0.0;1022.91
0;0;8119;0.0;1027.38
0;0;8125;0.0;1024.4
0;0;8120;0.0;1026.88
0;0;8128;0.0;1022.91
0;0;8125;0.0;1024.4
0;0;8119;0.0;1027.38
0;0;8124;0.0;1024.89
0;0;8128;0.0;1022.91
0;0;8128;0.0;1022.91
0;0;8123;0.0;1025.39
0;0;8113;0.0;1030.36
0;0;8132;0.0;1020.92
0;0;8128;0.0;1022.91
0;0;8122;0.0;1025.89
0;0;8129;0.0;1022.41
0;0;8123;0.0;1025.39
0;0;8119;0.0;1027.38
0;0;8115;0.0;1029.37
0;0;8131;0.0;1021.42
0;0;8118;0.0;1027.87
0;0;8118;0.0;1027.87
0;0;8123;0.0;1025.39
0;0;8133;0.0;1020.43
0;0;8121;0.0;1026.38
0;0;8132;0.0;1020.92
0;0;8119;0.0;1027.38
0;0;8139;0.0;1017.46
0;0;8109;0.0;1032.36
0;0;8124;0.0;1024.89
0;0;8125;0.0;1024.4
0;0;8130;0.0;1021.91
0;0;8118;0.0;1027.87
0;0;8119;0.0;1027.38
0;0;8109;0.0;1032.36
0;0;8112;0.0;1030.86
0;0;8132;0.0;1020.92
0;0;8129;0.0;1022.41
0;0;8118;0.0;1027.87
0;0;8124;0.0;1024.89
0;0;8129;0.0;1022.41
0;0;8112;0.0;1030.86
0;0;8140;0.0;1016.96
0;0;8133;0.0;1020.43
0;0;8118;0.0;1027.87
0;0;8135;0.0;1019.44
0;0;8130;0.0;1021.91
0;0;8130;0.0;1021.91
0;0;8129;0.0;1022.41
0;0;8110;0.0;1031.86
0;0;8127;0.0;1023.4
0;0;8130;0.0;1021.91
0;0;8128;0.0;1022.91
0;0;8131;0.0;1021.42
0;0;8129;0.0;1022.41
0;0;8120;0.0;1026.88
0;0;8121;0.0;1026.38
0;0;8127;0.0;1023.4
0;0;8122;0.0;1025.89
0;0;8133;0.0;1020.43
0;0;8134;0.0;1019.93
0;0;8124;0.0;1024.89
0;0;8122;0.0;1025.89
0;0;8122;0.0;1025.89
0;0;8125;0.0;1024.4
0;0;8116;0.0;1028.87
0;0;8128;0.0;1022.91
0;0;8120;0.0;1026.88
0;0;8118;0.0;1027.87
0;0;8128;0.0;1022.91
0;0;8116;0.0;1028.87
0;0;8135;0.0;1019.44
0;0;8128;0.0;1022.91
0;0;8125;0.0;1024.4
0;0;8129;0.0;1022.41
0;0;8122;0.0;1025.89
0;0;8127;0.0;1023.4
0;0;8130;0.0;1021.91
0;0;8129;0.0;1022.41
0;0;8128;0.0;1022.91
0;0;8131;0.0;1021.42
0;0;8108;0.0;1032.86
0;0;8126;0.0;1023.9
