sign;dac;adc;vol;res
0;0;6497;0.0;2035.32
0;8;6507;0.01;2027.57
0;16;6486;0.02;2043.88
0;24;6485;0.029;2044.66
0;32;6490;0.039;2040.77
0;40;6509;0.049;2026.02
0;48;6499;0.059;2033.77
0;56;6505;0.068;2029.12
0;64;6508;0.078;2026.8
0;72;6500;0.088;2033.0
0;80;6503;0.098;2030.67
0;88;6508;0.107;2026.8
0;96;6503;0.117;2030.67
0;104;6506;0.127;2028.34
0;112;6500;0.137;2033.0
0;120;6500;0.147;2033.0
0;128;6505;0.156;2029.12
0;136;6510;0.166;2025.25
0;144;6507;0.176;2027.57
0;152;6501;0.186;2032.22
0;160;6480;0.195;2048.56
0;168;6507;0.205;2027.57
0;176;6501;0.215;2032.22
0;184;6503;0.225;2030.67
0;192;6500;0.234;2033.0
0;200;6509;0.244;2026.02
0;208;6501;0.254;2032.22
0;216;6505;0.264;2029.12
0;224;6511;0.274;2024.48
0;232;6515;0.283;2021.38
0;240;6503;0.293;2030.67
0;248;6504;0.303;2029.89
0;256;6511;0.313;2024.48
0;264;6496;0.322;2036.1
0;272;6508;0.332;2026.8
0;280;6491;0.342;2039.99
0;288;6466;0.352;2059.51
0;0;6458;0.0;2065.79
1;0;6466;-0.0;2059.51
1;8;6469;-0.01;2057.16
1;16;6450;-0.02;2072.09
1;24;6473;-0.029;2054.03
1;32;6464;-0.039;2061.08
1;40;6457;-0.049;2066.58
1;48;6459;-0.059;2065.01
1;56;6470;-0.068;2056.38
1;64;6457;-0.078;2066.58
1;72;6478;-0.088;2050.12
