sign;dac;adc;vol;res
1;0;10544;-0.0;98.83
0;0;10540;0.0;100.01
0;41;10544;0.05;98.83
0;82;10544;0.1;98.83
0;123;10545;0.15;98.53
0;164;10546;0.2;98.24
0;205;10543;0.25;99.12
0;246;10545;0.3;98.53
0;287;10535;0.35;101.48
0;328;10544;0.4;98.83
0;369;10547;0.451;97.94
0;410;10544;0.501;98.83
0;451;10544;0.551;98.83
0;492;10545;0.601;98.53
0;533;10543;0.651;99.12
0;574;10544;0.701;98.83
0;615;10544;0.751;98.83
0;656;10546;0.801;98.24
0;697;10545;0.851;98.53
0;738;10546;0.901;98.24
0;779;10544;0.951;98.83
0;820;10546;1.001;98.24
0;861;10541;1.051;99.71
0;902;10542;1.101;99.42
0;943;10540;1.151;100.01
0;984;10545;1.201;98.53
0;1025;10542;1.252;99.42
0;1066;10544;1.302;98.83
0;1107;10544;1.352;98.83
0;1148;10552;1.402;96.47
0;1189;10540;1.452;100.01
0;1230;10540;1.502;100.01
0;1271;10539;1.552;100.3
0;1312;10545;1.602;98.53
0;1353;10544;1.652;98.83
0;1394;10539;1.702;100.3
0;1435;10539;1.752;100.3
0;1476;10539;1.802;100.3
0;1517;10546;1.852;98.24
0;1558;10544;1.902;98.83
0;1599;10543;1.952;99.12
0;1640;10538;2.002;100.6
0;1681;10539;2.053;100.3
0;1722;10542;2.103;99.42
0;1763;10542;2.153;99.42
0;1804;10540;2.203;100.01
0;1802;10544;2.2;98.83
0;1761;10544;2.15;98.83
0;1720;10545;2.1;98.53
0;1679;10547;2.05;97.94
0;1638;10547;2.0;97.94
0;1597;10546;1.95;98.24
0;1556;10546;1.9;98.24
0;1515;10543;1.85;99.12
0;1474;10540;1.8;100.01
0;1433;10540;1.75;100.01
0;1392;10538;1.7;100.6
0;1351;10544;1.65;98.83
0;1310;10544;1.6;98.83
0;1269;10545;1.549;98.53
0;1228;10545;1.499;98.53
0;1187;10539;1.449;100.3
0;1146;10546;1.399;98.24
0;1105;10545;1.349;98.53
0;1064;10550;1.299;97.06
0;1023;10546;1.249;98.24
0;982;10549;1.199;97.35
0;941;10547;1.149;97.94
0;900;10546;1.099;98.24
0;859;10544;1.049;98.83
0;818;10540;0.999;100.01
0;777;10542;0.949;99.42
0;736;10541;0.899;99.71
0;695;10543;0.849;99.12
0;654;10545;0.799;98.53
0;613;10546;0.748;98.24
0;572;10545;0.698;98.53
0;531;10539;0.648;100.3
0;490;10546;0.598;98.24
0;449;10543;0.548;99.12
0;408;10547;0.498;97.94
0;367;10543;0.448;99.12
0;326;10545;0.398;98.53
0;285;10543;0.348;99.12
0;244;10549;0.298;97.35
0;203;10540;0.248;100.01
0;162;10544;0.198;98.83
0;121;10547;0.148;97.94
0;80;10546;0.098;98.24
0;39;10543;0.048;99.12
0;-2;10545;-0.002;98.53
0;0;10540;0.0;100.01
0;41;10543;0.05;99.12
0;82;10547;0.1;97.94
0;123;10546;0.15;98.24
0;164;10540;0.2;100.01
0;205;10539;0.25;100.3
0;246;10539;0.3;100.3
0;287;10547;0.35;97.94
0;328;10541;0.4;99.71
0;369;10543;0.451;99.12
0;410;10543;0.501;99.12
0;451;10543;0.551;99.12
0;492;10545;0.601;98.53
0;533;10537;0.651;100.89
0;574;10545;0.701;98.53
0;615;10540;0.751;100.01
0;656;10542;0.801;99.42
0;697;10544;0.851;98.83
0;738;10548;0.901;97.65
0;779;10544;0.951;98.83
0;820;10547;1.001;97.94
0;861;10543;1.051;99.12
0;902;10543;1.101;99.12
0;943;10536;1.151;101.19
0;984;10548;1.201;97.65
0;1025;10544;1.252;98.83
0;1066;10539;1.302;100.3
0;1107;10542;1.352;99.42
0;1148;10544;1.402;98.83
0;1189;10534;1.452;101.78
0;1230;10536;1.502;101.19
0;1271;10545;1.552;98.53
0;1312;10541;1.602;99.71
0;1353;10543;1.652;99.12
0;1394;10543;1.702;99.12
0;1435;10543;1.752;99.12
0;1476;10540;1.802;100.01
0;1517;10541;1.852;99.71
0;1558;10543;1.902;99.12
0;1599;10540;1.952;100.01
0;1640;10546;2.002;98.24
0;1681;10542;2.053;99.42
0;1722;10538;2.103;100.6
0;1763;10538;2.153;100.6
0;1804;10545;2.203;98.53
0;1802;10540;2.2;100.01
0;1761;10543;2.15;99.12
0;1720;10536;2.1;101.19
0;1679;10545;2.05;98.53
0;1638;10551;2.0;96.76
0;1597;10546;1.95;98.24
0;1556;10543;1.9;99.12
0;1515;10541;1.85;99.71
0;1474;10544;1.8;98.83
0;1433;10540;1.75;100.01
0;1392;10541;1.7;99.71
0;1351;10542;1.65;99.42
0;1310;10540;1.6;100.01
0;1269;10547;1.549;97.94
0;1228;10541;1.499;99.71
0;1187;10548;1.449;97.65
0;1146;10541;1.399;99.71
0;1105;10546;1.349;98.24
0;1064;10547;1.299;97.94
0;1023;10542;1.249;99.42
0;982;10545;1.199;98.53
0;941;10554;1.149;95.88
0;900;10539;1.099;100.3
0;859;10537;1.049;100.89
0;818;10544;0.999;98.83
0;777;10541;0.949;99.71
0;736;10544;0.899;98.83
0;695;10540;0.849;100.01
0;654;10545;0.799;98.53
0;613;10542;0.748;99.42
0;572;10545;0.698;98.53
0;531;10544;0.648;98.83
0;490;10546;0.598;98.24
0;449;10539;0.548;100.3
0;408;10544;0.498;98.83
0;367;10546;0.448;98.24
0;326;10544;0.398;98.83
0;285;10544;0.348;98.83
0;244;10547;0.298;97.94
0;203;10545;0.248;98.53
0;162;10548;0.198;97.65
0;121;10543;0.148;99.12
0;80;10538;0.098;100.6
0;39;10542;0.048;99.42
0;-2;10537;-0.002;100.89
1;0;10549;-0.0;97.35
1;41;10543;-0.05;99.12
1;82;10534;-0.1;101.78
1;123;10544;-0.15;98.83
1;122;10544;-0.149;98.83
1;81;10547;-0.099;97.94
1;40;10545;-0.049;98.53
1;-1;10544;0.001;98.83
0;0;10546;0.0;98.24
