sign;dac;adc;vol;res
1;0;106;-0.0;306230.27
1;8;106;-0.01;306230.27
1;16;98;-0.02;331474.38
1;24;106;-0.029;306230.27
1;32;102;-0.039;318357.34
1;40;109;-0.049;297719.07
1;48;105;-0.059;309175.42
1;56;108;-0.068;300503.6
1;64;106;-0.078;306230.27
1;72;112;-0.088;289663.83
1;80;104;-0.098;312177.2
1;88;99;-0.107;328095.75
1;96;111;-0.117;292300.53
1;104;110;-0.127;294985.17
1;112;111;-0.137;292300.53
1;120;102;-0.147;318357.34
1;128;112;-0.156;289663.83
1;136;115;-0.166;282028.86
1;144;88;-0.176;369483.96
1;152;68;-0.186;479041.01
1;160;76;-0.195;428298.8
1;168;74;-0.205;439955.79
1;176;74;-0.215;439955.79
1;184;75;-0.225;434049.58
1;192;76;-0.234;428298.8
1;200;75;-0.244;434049.58
1;208;68;-0.254;479041.01
1;216;74;-0.264;439955.79
1;224;66;-0.274;493648.62
1;232;73;-0.283;446023.82
1;240;80;-0.293;406733.36
1;248;76;-0.303;428298.8
1;256;71;-0.313;458672.66
1;264;80;-0.322;406733.36
1;272;68;-0.332;479041.01
1;280;69;-0.342;472054.77
1;288;65;-0.352;501289.52
1;296;64;-0.361;509169.2
1;304;75;-0.371;434049.58
1;312;74;-0.381;439955.79
1;320;78;-0.391;417239.6
1;328;76;-0.4;428298.8
1;336;69;-0.41;472054.77
1;344;70;-0.42;465268.13
1;352;94;-0.43;345707.75
1;360;65;-0.44;501289.52
1;368;56;-0.449;582337.66
1;376;81;-0.459;401674.8
1;384;83;-0.469;391923.36
1;392;78;-0.479;417239.6
1;400;69;-0.488;472054.77
1;408;63;-0.498;517299.03
1;416;61;-0.508;534358.34
1;424;71;-0.518;458672.66
1;432;62;-0.527;525691.11
1;440;86;-0.537;378146.61
1;448;79;-0.547;411919.98
1;456;80;-0.557;406733.36
1;464;65;-0.567;501289.52
1;472;94;-0.576;345707.75
1;480;72;-0.586;452260.4
1;488;62;-0.596;525691.11
1;496;65;-0.606;501289.52
1;504;55;-0.615;592980.34
1;512;68;-0.625;479041.01
1;520;76;-0.635;428298.8
1;528;88;-0.645;369483.96
1;536;51;-0.654;639724.68
1;544;65;-0.664;501289.52
1;552;71;-0.674;458672.66
1;560;60;-0.684;543314.48
1;568;80;-0.694;406733.36
1;576;91;-0.703;357203.94
1;584;58;-0.713;562153.26
1;592;75;-0.723;434049.58
1;600;75;-0.733;434049.58
1;608;62;-0.742;525691.11
1;616;55;-0.752;592980.34
1;624;72;-0.762;452260.4
1;632;67;-0.772;486235.8
1;640;60;-0.781;543314.48
1;648;74;-0.791;439955.79
1;656;70;-0.801;465268.13
1;664;58;-0.811;562153.26
1;672;61;-0.821;534358.34
1;680;60;-0.83;543314.48
1;688;67;-0.84;486235.8
1;696;55;-0.85;592980.34
1;704;62;-0.86;525691.11
1;712;95;-0.869;342037.04
1;720;77;-0.879;422697.39
1;728;69;-0.889;472054.77
1;736;79;-0.899;411919.98
1;744;59;-0.908;552574.22
1;752;66;-0.918;493648.62
1;760;60;-0.928;543314.48
1;768;77;-0.938;422697.39
1;776;82;-0.947;396739.62
1;784;79;-0.957;411919.98
1;792;82;-0.967;396739.62
1;800;63;-0.977;517299.03
1;808;53;-0.987;615470.54
1;816;46;-0.996;652579.38
