sign;dac;adc;vol;res
1;0;1630;-0.0;17100.1
1;8;1625;-0.01;17161.98
1;16;1630;-0.02;17100.1
1;24;1647;-0.029;16892.53
1;32;1615;-0.039;17286.88
1;40;1622;-0.049;17199.29
1;48;1628;-0.059;17124.81
1;56;1644;-0.068;16928.85
1;64;1622;-0.078;17199.29
1;72;1629;-0.088;17112.45
1;80;1650;-0.098;16856.34
1;88;1632;-0.107;17075.46
1;96;1612;-0.117;17324.66
1;104;1637;-0.127;17014.11
1;112;1636;-0.137;17026.35
1;120;1636;-0.147;17026.35
1;128;1634;-0.156;17050.87
1;136;1635;-0.166;17038.6
1;144;1643;-0.176;16940.99
1;152;1654;-0.186;16808.3
1;160;1630;-0.195;17100.1
1;168;1642;-0.205;16953.14
1;176;1639;-0.215;16989.68
1;184;1632;-0.225;17075.46
1;192;1653;-0.234;16820.29
1;200;1644;-0.244;16928.85
1;208;1639;-0.254;16989.68
1;216;1650;-0.264;16856.34
1;224;1640;-0.274;16977.48
1;232;1618;-0.283;17249.25
1;240;1620;-0.293;17224.24
1;248;1656;-0.303;16784.37
1;256;1637;-0.313;17014.11
1;264;1653;-0.322;16820.29
1;272;1629;-0.332;17112.45
1;280;1612;-0.342;17324.66
1;288;1658;-0.352;16760.49
1;296;1644;-0.361;16928.85
1;304;1644;-0.371;16928.85
1;312;1657;-0.381;16772.42
1;320;1643;-0.391;16940.99
1;328;1633;-0.4;17063.16
1;336;1645;-0.41;16916.73
1;344;1631;-0.42;17087.77
1;352;1599;-0.43;17489.98
1;360;1613;-0.44;17312.05
1;368;1618;-0.449;17249.25
1;376;1600;-0.459;17477.17
1;384;1604;-0.469;17426.08
1;392;1577;-0.479;17775.97
1;400;1601;-0.488;17464.37
1;408;1621;-0.498;17211.76
1;416;1581;-0.508;17723.38
1;424;1617;-0.518;17261.78
1;432;1563;-0.527;17962.15
1;440;1607;-0.537;17387.93
1;448;1577;-0.547;17775.97
1;456;1588;-0.557;17631.98
1;464;1554;-0.567;18083.61
1;472;1440;-0.576;19753.52
1;480;1412;-0.586;20204.92
1;488;1417;-0.596;20123.01
1;496;1601;-0.606;17464.37
1;504;1591;-0.615;17593.06
1;512;1559;-0.625;18015.96
1;520;1579;-0.635;17749.64
1;528;1591;-0.645;17593.06
1;536;1575;-0.654;17802.36
1;544;1620;-0.664;17224.24
1;552;1640;-0.674;16977.48
1;560;1580;-0.684;17736.5
1;568;1665;-0.694;16677.37
1;576;1645;-0.703;16916.73
1;584;1665;-0.713;16677.37
1;592;1599;-0.723;17489.98
1;600;1663;-0.733;16701.05
1;608;1608;-0.742;17375.24
1;616;1651;-0.752;16844.31
1;624;1609;-0.762;17362.57
1;632;1607;-0.772;17387.93
1;640;1617;-0.781;17261.78
1;648;1613;-0.791;17312.05
1;656;1735;-0.801;15883.07
1;664;1590;-0.811;17606.02
1;672;1594;-0.821;17554.28
1;680;1543;-0.83;18233.98
1;688;1544;-0.84;18220.23
1;696;1488;-0.85;19019.21
1;704;1446;-0.86;19659.07
1;712;1695;-0.869;16328.92
1;720;1564;-0.879;17948.74
1;728;1453;-0.889;19549.85
1;736;1402;-0.899;20370.51
1;744;1432;-0.908;19880.69
1;752;1359;-0.918;21110.29
1;760;1420;-0.928;20074.13
1;768;1379;-0.938;20760.46
1;776;1389;-0.947;20589.33
1;784;1396;-0.957;20470.99
1;792;1434;-0.967;19848.76
1;800;6354;-0.977;2148.87
1;808;6738;-0.987;1854.87
1;816;6964;-0.996;1696.99
1;824;7005;-1.006;1669.44
