sign;dac;adc;vol;res
1;0;17;-0.0;652579.38
1;8;15;-0.01;652579.38
1;16;15;-0.02;652579.38
1;24;16;-0.029;652579.38
1;32;18;-0.039;652579.38
1;40;18;-0.049;652579.38
1;48;17;-0.059;652579.38
1;56;16;-0.068;652579.38
1;64;17;-0.078;652579.38
1;72;16;-0.088;652579.38
1;80;16;-0.098;652579.38
1;88;16;-0.107;652579.38
1;96;15;-0.117;652579.38
1;104;16;-0.127;652579.38
1;112;17;-0.137;652579.38
1;120;18;-0.147;652579.38
1;128;17;-0.156;652579.38
1;136;17;-0.166;652579.38
1;144;17;-0.176;652579.38
1;152;17;-0.186;652579.38
1;160;17;-0.195;652579.38
1;168;16;-0.205;652579.38
1;176;16;-0.215;652579.38
1;184;15;-0.225;652579.38
1;192;16;-0.234;652579.38
1;200;18;-0.244;652579.38
1;208;18;-0.254;652579.38
1;216;17;-0.264;652579.38
1;224;18;-0.274;652579.38
1;232;18;-0.283;652579.38
1;240;17;-0.293;652579.38
1;248;17;-0.303;652579.38
1;256;16;-0.313;652579.38
1;264;16;-0.322;652579.38
1;272;16;-0.332;652579.38
1;280;16;-0.342;652579.38
1;288;18;-0.352;652579.38
1;296;19;-0.361;652579.38
1;304;18;-0.371;652579.38
1;312;17;-0.381;652579.38
1;320;19;-0.391;652579.38
1;328;16;-0.4;652579.38
1;336;17;-0.41;652579.38
1;344;16;-0.42;652579.38
1;352;16;-0.43;652579.38
1;360;15;-0.44;652579.38
1;368;18;-0.449;652579.38
1;376;18;-0.459;652579.38
1;384;18;-0.469;652579.38
1;392;18;-0.479;652579.38
1;400;18;-0.488;652579.38
1;408;19;-0.498;652579.38
1;416;16;-0.508;652579.38
1;424;18;-0.518;652579.38
1;432;16;-0.527;652579.38
1;440;15;-0.537;652579.38
1;448;16;-0.547;652579.38
1;456;18;-0.557;652579.38
1;464;19;-0.567;652579.38
1;472;18;-0.576;652579.38
1;480;17;-0.586;652579.38
1;488;17;-0.596;652579.38
1;496;17;-0.606;652579.38
1;504;17;-0.615;652579.38
1;512;16;-0.625;652579.38
1;520;16;-0.635;652579.38
1;528;15;-0.645;652579.38
1;536;17;-0.654;652579.38
1;544;19;-0.664;652579.38
1;552;18;-0.674;652579.38
1;560;18;-0.684;652579.38
1;568;17;-0.694;652579.38
1;576;17;-0.703;652579.38
1;584;18;-0.713;652579.38
1;592;17;-0.723;652579.38
1;600;16;-0.733;652579.38
1;608;16;-0.742;652579.38
1;616;16;-0.752;652579.38
1;624;18;-0.762;652579.38
1;632;18;-0.772;652579.38
1;640;18;-0.781;652579.38
