sign;dac;adc;vol;res
1;0;16;-0.0;652579.38
1;8;14;-0.01;652579.38
1;16;14;-0.02;652579.38
1;24;14;-0.029;652579.38
1;32;14;-0.039;652579.38
1;40;14;-0.049;652579.38
1;48;15;-0.059;652579.38
1;56;15;-0.068;652579.38
1;64;15;-0.078;652579.38
1;72;15;-0.088;652579.38
1;80;16;-0.098;652579.38
1;88;14;-0.107;652579.38
1;96;14;-0.117;652579.38
1;104;14;-0.127;652579.38
1;112;13;-0.137;652579.38
1;120;13;-0.147;652579.38
1;128;13;-0.156;652579.38
1;136;14;-0.166;652579.38
1;144;16;-0.176;652579.38
1;152;15;-0.186;652579.38
1;160;15;-0.195;652579.38
1;168;15;-0.205;652579.38
1;176;14;-0.215;652579.38
1;184;15;-0.225;652579.38
1;192;14;-0.234;652579.38
1;200;15;-0.244;652579.38
1;208;14;-0.254;652579.38
1;216;14;-0.264;652579.38
1;224;14;-0.274;652579.38
1;232;15;-0.283;652579.38
1;240;15;-0.293;652579.38
1;248;15;-0.303;652579.38
1;256;15;-0.313;652579.38
1;264;15;-0.322;652579.38
1;272;15;-0.332;652579.38
1;280;15;-0.342;652579.38
1;288;15;-0.352;652579.38
1;296;14;-0.361;652579.38
1;304;14;-0.371;652579.38
1;312;14;-0.381;652579.38
1;320;14;-0.391;652579.38
1;328;15;-0.4;652579.38
1;336;16;-0.41;652579.38
1;344;15;-0.42;652579.38
1;352;15;-0.43;652579.38
1;360;15;-0.44;652579.38
1;368;15;-0.449;652579.38
1;376;14;-0.459;652579.38
1;384;14;-0.469;652579.38
1;392;14;-0.479;652579.38
1;400;15;-0.488;652579.38
1;408;14;-0.498;652579.38
1;416;14;-0.508;652579.38
1;424;16;-0.518;652579.38
1;432;15;-0.527;652579.38
1;440;15;-0.537;652579.38
1;448;15;-0.547;652579.38
1;456;16;-0.557;652579.38
1;464;15;-0.567;652579.38
1;472;15;-0.576;652579.38
1;480;15;-0.586;652579.38
1;488;14;-0.596;652579.38
1;496;14;-0.606;652579.38
1;504;14;-0.615;652579.38
1;512;16;-0.625;652579.38
1;520;16;-0.635;652579.38
1;528;15;-0.645;652579.38
1;536;16;-0.654;652579.38
1;544;15;-0.664;652579.38
1;552;16;-0.674;652579.38
