sign;dac;adc;vol;res
0;0;8753;0.0;734.94
0;8;8766;0.01;729.39
0;16;8746;0.02;737.94
0;24;8769;0.029;728.11
0;32;8761;0.039;731.52
0;40;8769;0.049;728.11
0;48;8766;0.059;729.39
0;56;8761;0.068;731.52
0;64;8761;0.078;731.52
0;72;8756;0.088;733.66
0;80;8741;0.098;740.08
0;88;8768;0.107;728.53
0;96;8760;0.117;731.95
0;104;8753;0.127;734.94
0;112;8758;0.137;732.8
0;120;8754;0.147;734.51
0;128;8764;0.156;730.24
0;136;8752;0.166;735.37
0;144;8758;0.176;732.8
0;152;8765;0.186;729.81
0;160;8768;0.195;728.53
0;168;8757;0.205;733.23
0;176;8767;0.215;728.96
0;184;8767;0.225;728.96
0;192;8760;0.234;731.95
0;200;8767;0.244;728.96
0;208;8767;0.254;728.96
0;216;8767;0.264;728.96
0;224;8767;0.274;728.96
0;232;8766;0.283;729.39
0;240;8754;0.293;734.51
0;248;8771;0.303;727.26
0;256;8767;0.313;728.96
0;264;8767;0.322;728.96
0;272;8765;0.332;729.81
0;280;8761;0.342;731.52
0;288;8765;0.352;729.81
0;296;8768;0.361;728.53
0;304;8756;0.371;733.66
0;312;8759;0.381;732.38
0;320;8763;0.391;730.67
0;328;8763;0.4;730.67
0;336;8762;0.41;731.09
0;344;8771;0.42;727.26
0;352;8768;0.43;728.53
0;360;8756;0.44;733.66
0;368;8769;0.449;728.11
0;376;8776;0.459;725.13
0;384;8764;0.469;730.24
0;392;8777;0.479;724.7
0;400;8775;0.488;725.55
0;408;8768;0.498;728.53
0;416;8775;0.508;725.55
0;424;8786;0.518;720.88
0;432;8785;0.527;721.3
0;440;8784;0.537;721.72
0;448;8789;0.547;719.6
0;456;8790;0.557;719.18
0;464;8787;0.567;720.45
0;472;8796;0.576;716.63
0;480;8787;0.586;720.45
0;488;8790;0.596;719.18
0;496;8793;0.606;717.91
0;504;8799;0.615;715.36
0;512;8790;0.625;719.18
0;520;8799;0.635;715.36
0;528;8785;0.645;721.3
0;536;8774;0.654;725.98
0;544;8807;0.664;711.98
0;552;8794;0.674;717.48
0;560;8779;0.684;723.85
0;568;8805;0.694;712.82
0;576;8788;0.703;720.03
0;584;8796;0.713;716.63
0;592;8797;0.723;716.21
0;600;8789;0.733;719.6
0;608;8779;0.742;723.85
0;616;8795;0.752;717.06
0;624;8792;0.762;718.33
0;632;8780;0.772;723.42
0;640;8781;0.781;723.0
0;648;8762;0.791;731.09
0;656;8767;0.801;728.96
0;664;8766;0.811;729.39
0;672;8766;0.821;729.39
0;680;8760;0.83;731.95
0;688;8741;0.84;740.08
0;696;8731;0.85;744.38
0;704;8726;0.86;746.53
0;712;8689;0.869;762.52
0;720;8677;0.879;767.74
0;728;8650;0.889;779.53
0;736;8621;0.899;792.28
0;744;8559;0.908;819.82
0;752;8296;0.918;941.24
0;760;7840;0.928;1171.05
0;768;7326;0.938;1464.4
0;776;6931;0.947;1719.4
0;784;7088;0.957;1614.64
0;792;7010;0.967;1666.1
0;800;7098;0.977;1608.13
0;808;7333;0.987;1460.13
0;816;7383;0.996;1429.86
0;824;7429;1.006;1402.37
0;832;7081;1.016;1619.21
0;840;6986;1.026;1682.17
0;848;7112;1.035;1599.04
0;856;7075;1.045;1623.14
0;864;6879;1.055;1755.15
0;872;6956;1.065;1702.4
0;880;6555;1.074;1990.68
0;888;6527;1.084;2012.13
0;896;6491;1.094;2039.99
0;904;6470;1.104;2056.38
0;912;5577;1.114;2867.62
0;920;6351;1.123;2151.31
0;928;5831;1.133;2611.59
0;936;5192;1.143;3303.46
0;944;3492;1.153;6377.02
0;952;3947;1.162;5294.91
0;960;3767;1.172;5691.74
0;968;3726;1.182;5787.5
0;976;3951;1.192;5286.5
0;984;3534;1.201;6265.46
0;992;3641;1.211;5992.88
0;1000;3649;1.221;5973.14
0;1008;3467;1.231;6444.71
0;1016;3595;1.241;6108.07
0;1024;4325;1.25;4569.07
0;1032;4194;1.26;4805.8
0;1040;4416;1.27;4412.89
0;1048;4791;1.28;3831.88
0;1056;4118;1.289;4950.05
0;1064;4383;1.299;4468.77
0;1072;3913;1.309;5367.07
0;1080;4018;1.319;5148.16
0;1088;4267;1.328;4672.09
0;1096;4243;1.338;4715.54
0;1104;4058;1.348;5067.74
0;1112;3879;1.358;5440.49
0;1120;3997;1.368;5191.02
0;1128;3909;1.377;5375.64
0;1136;3699;1.387;5851.71
0;1144;3822;1.397;5566.52
0;1152;3720;1.407;5801.69
1;0;3617;-0.0;6052.61
