sign;dac;adc;vol;res
0;0;7611;0.0;1296.85
0;8;7611;0.01;1296.85
0;16;7617;0.02;1293.46
0;24;7618;0.029;1292.9
0;32;7626;0.039;1288.38
0;40;7623;0.049;1290.07
0;48;7627;0.059;1287.82
0;56;7605;0.068;1300.25
0;64;7627;0.078;1287.82
0;72;7626;0.088;1288.38
0;80;7607;0.098;1299.12
0;88;7624;0.107;1289.51
0;96;7629;0.117;1286.69
0;104;7628;0.127;1287.26
0;112;7619;0.137;1292.33
0;120;7601;0.147;1302.52
0;128;7628;0.156;1287.26
0;136;7618;0.166;1292.9
0;144;7607;0.176;1299.12
0;152;7623;0.186;1290.07
0;160;7614;0.195;1295.16
0;168;7623;0.205;1290.07
0;176;7623;0.215;1290.07
0;184;7620;0.225;1291.77
0;192;7615;0.234;1294.59
0;200;7624;0.244;1289.51
0;208;7619;0.254;1292.33
0;216;7622;0.264;1290.64
0;224;7616;0.274;1294.03
0;232;7627;0.283;1287.82
0;240;7620;0.293;1291.77
0;248;7607;0.303;1299.12
0;256;7619;0.313;1292.33
0;264;7625;0.322;1288.95
0;272;7622;0.332;1290.64
0;280;7616;0.342;1294.03
0;288;7629;0.352;1286.69
0;296;7611;0.361;1296.85
0;304;7621;0.371;1291.2
0;312;7623;0.381;1290.07
0;320;7621;0.391;1291.2
0;328;7626;0.4;1288.38
0;336;7622;0.41;1290.64
0;344;7629;0.42;1286.69
0;352;7623;0.43;1290.07
0;360;7622;0.44;1290.64
0;368;7627;0.449;1287.82
0;376;7626;0.459;1288.38
0;384;7626;0.469;1288.38
0;392;7617;0.479;1293.46
0;400;7629;0.488;1286.69
0;408;7628;0.498;1287.26
0;416;7618;0.508;1292.9
0;424;7619;0.518;1292.33
0;432;7622;0.527;1290.64
0;440;7637;0.537;1282.19
0;448;7621;0.547;1291.2
0;456;7635;0.557;1283.32
0;464;7627;0.567;1287.82
0;472;7638;0.576;1281.63
0;480;7616;0.586;1294.03
0;488;7614;0.596;1295.16
0;496;7626;0.606;1288.38
0;504;7635;0.615;1283.32
0;512;7617;0.625;1293.46
0;520;7627;0.635;1287.82
0;528;7633;0.645;1284.44
0;536;7630;0.654;1286.13
0;544;7624;0.664;1289.51
0;552;7623;0.674;1290.07
0;560;7639;0.684;1281.07
0;568;7638;0.694;1281.63
0;576;7635;0.703;1283.32
0;584;7633;0.713;1284.44
0;592;7642;0.723;1279.38
0;600;7642;0.733;1279.38
0;608;7656;0.742;1271.54
0;616;7657;0.752;1270.98
0;624;7643;0.762;1278.82
0;632;7634;0.772;1283.88
0;640;7650;0.781;1274.9
0;648;7654;0.791;1272.66
0;656;7666;0.801;1265.95
0;664;7672;0.811;1262.61
0;672;7700;0.821;1247.07
0;680;7710;0.83;1241.55
0;688;7747;0.84;1221.25
0;696;7729;0.85;1231.1
0;704;7747;0.86;1221.25
0;712;7761;0.869;1213.61
0;720;7793;0.879;1196.27
0;728;7786;0.889;1200.05
0;736;7793;0.899;1196.27
0;744;7794;0.908;1195.73
0;752;7799;0.918;1193.03
0;760;7822;0.928;1180.68
0;768;7795;0.938;1195.19
0;776;7775;0.947;1206.01
0;784;7726;0.957;1232.75
0;792;7638;0.967;1281.63
0;800;7555;0.977;1328.78
0;808;7563;0.987;1324.19
0;816;7486;0.996;1368.77
0;824;6957;1.006;1701.72
0;832;6756;1.016;1841.9
0;840;6354;1.026;2148.87
0;848;6325;1.035;2172.52
0;856;6185;1.045;2289.83
0;864;5942;1.055;2506.57
0;872;5959;1.065;2490.83
0;880;5715;1.074;2725.69
0;888;5248;1.084;3236.09
0;896;5294;1.094;3181.82
0;904;5006;1.104;3538.04
0;912;4738;1.114;3908.42
0;920;4475;1.123;4315.02
0;928;3662;1.133;5941.25
0;936;3923;1.143;5345.71
0;944;3960;1.153;5267.64
0;952;3729;1.162;5780.42
0;960;3142;1.172;7422.68
0;968;3190;1.182;7265.7
0;976;3015;1.192;7862.13
0;984;3336;1.201;6815.98
0;992;3357;1.211;6754.51
0;1000;4523;1.221;4237.28
